"id","Sex","StatutBaguage","year","Age","StateCode","AFR","boldness_BLUP_mean"
NA,"M","P",1996,15,3,7,NA
NA,"M","P",1997,16,3,7,NA
NA,"M","P",1998,17,3,7,NA
NA,"M","P",1999,18,3,7,NA
NA,"M","P",2000,19,3,7,NA
NA,"M","P",2001,20,3,7,NA
NA,"M","P",2002,21,3,7,NA
NA,"M","P",2003,22,3,7,NA
NA,"M","P",2004,23,1,7,NA
NA,"M","P",1990,9,3,10,NA
NA,"M","P",1991,10,0,10,NA
NA,"M","P",1992,11,3,10,NA
NA,"M","P",1993,12,3,10,NA
NA,"M","P",1994,13,3,10,NA
NA,"M","P",1995,14,1,10,NA
NA,"F","P",1995,14,3,15,NA
NA,"F","P",1996,15,0,15,NA
NA,"M","P",1990,9,3,10,1.046784
NA,"M","P",1991,10,0,10,1.046784
NA,"M","P",1992,11,3,10,1.046784
NA,"M","P",1993,12,3,10,1.046784
NA,"M","P",1994,13,1,10,1.046784
NA,"M","P",1995,14,3,10,1.046784
NA,"M","P",1996,15,0,10,1.046784
NA,"M","P",1997,16,1,10,1.046784
NA,"M","P",1998,17,3,10,1.046784
NA,"M","P",1999,18,1,10,1.046784
NA,"M","P",2000,19,3,10,1.046784
NA,"M","P",2001,20,3,10,1.046784
NA,"M","P",2002,21,3,10,1.046784
NA,"M","P",2003,22,1,10,1.046784
NA,"M","P",2004,23,3,10,1.046784
NA,"M","P",2005,24,1,10,1.046784
NA,"M","P",2006,25,3,10,1.046784
NA,"M","P",2007,26,1,10,1.046784
NA,"M","P",2008,27,3,10,1.046784
NA,"M","P",2009,28,1,10,1.046784
NA,"M","P",2010,29,3,10,1.046784
NA,"M","P",2011,30,1,10,1.046784
NA,"M","P",1989,8,3,9,NA
NA,"M","P",1990,9,1,9,NA
NA,"M","P",1990,9,3,10,NA
NA,"M","P",1991,10,1,10,NA
NA,"M","P",1992,11,1,10,NA
NA,"F","P",1989,8,3,9,NA
NA,"F","P",1990,9,1,9,NA
NA,"F","P",1991,10,3,9,NA
NA,"F","P",1992,11,1,9,NA
NA,NA,"P",1994,13,3,14,NA
NA,NA,"P",1995,14,0,14,NA
NA,"M","P",1990,9,3,10,NA
NA,"M","P",1991,10,1,10,NA
NA,"M","P",1992,11,1,10,NA
NA,"M","P",1990,9,3,10,NA
NA,"M","P",1991,10,0,10,NA
NA,"M","P",1992,11,3,10,NA
NA,"M","P",1993,12,3,10,NA
NA,"M","P",1994,13,1,10,NA
NA,"M","P",1995,14,3,10,NA
NA,"M","P",1996,15,3,10,NA
NA,"M","P",1997,16,3,10,NA
NA,"M","P",1998,17,1,10,NA
NA,"M","P",1999,18,3,10,NA
NA,"M","P",2000,19,1,10,NA
NA,"M","P",1990,9,3,10,NA
NA,"M","P",1991,10,1,10,NA
NA,"M","P",1992,11,3,10,NA
NA,"M","P",1993,12,1,10,NA
NA,"M","P",1994,13,3,10,NA
NA,"M","P",1995,14,0,10,NA
NA,"M","P",1996,15,3,10,NA
NA,"M","P",1997,16,0,10,NA
NA,"M","P",1998,17,1,10,NA
NA,"M","P",1999,18,3,10,NA
NA,"M","P",2000,19,3,10,NA
NA,"M","P",2001,20,1,10,NA
NA,"M","P",2002,21,3,10,NA
NA,"M","P",2003,22,1,10,NA
NA,"M","P",2004,23,3,10,NA
NA,"M","P",2005,24,0,10,NA
NA,"M","P",2006,25,3,10,NA
NA,"M","P",2007,26,1,10,NA
NA,"M","P",2008,27,3,10,NA
NA,"M","P",2009,28,3,10,NA
NA,"M","P",2010,29,1,10,NA
NA,"M","P",1988,7,3,8,0.4646931
NA,"M","P",1989,8,1,8,0.4646931
NA,"M","P",1990,9,3,8,0.4646931
NA,"M","P",1991,10,3,8,0.4646931
NA,"M","P",1992,11,3,8,0.4646931
NA,"M","P",1993,12,1,8,0.4646931
NA,"M","P",1994,13,3,8,0.4646931
NA,"M","P",1995,14,0,8,0.4646931
NA,"M","P",1996,15,1,8,0.4646931
NA,"M","P",1997,16,3,8,0.4646931
NA,"M","P",1998,17,1,8,0.4646931
NA,"M","P",1999,18,3,8,0.4646931
NA,"M","P",2000,19,1,8,0.4646931
NA,"M","P",2001,20,3,8,0.4646931
NA,"M","P",2002,21,1,8,0.4646931
NA,"M","P",2003,22,3,8,0.4646931
NA,"M","P",2004,23,3,8,0.4646931
NA,"M","P",2005,24,1,8,0.4646931
NA,"M","P",2006,25,3,8,0.4646931
NA,"M","P",2007,26,1,8,0.4646931
NA,"M","P",2008,27,3,8,0.4646931
NA,"M","P",2009,28,1,8,0.4646931
NA,"M","P",2010,29,3,8,0.4646931
NA,"M","P",2011,30,3,8,0.4646931
NA,"M","P",2012,31,3,8,0.4646931
NA,"M","P",2013,32,1,8,0.4646931
NA,"M","P",2014,33,3,8,0.4646931
NA,"M","P",2015,34,3,8,0.4646931
NA,"M","P",2016,35,3,8,0.4646931
NA,"M","P",2017,36,1,8,0.4646931
NA,"M","P",1989,8,3,9,NA
NA,"M","P",1990,9,1,9,NA
NA,"M","P",1991,10,3,9,NA
NA,"M","P",1992,11,3,9,NA
NA,"M","P",1993,12,3,9,NA
NA,"M","P",1994,13,1,9,NA
NA,"M","P",1995,14,3,9,NA
NA,"M","P",1996,15,1,9,NA
NA,"M","P",1997,16,3,9,NA
NA,"M","P",1998,17,0,9,NA
NA,"M","P",1999,18,1,9,NA
NA,"M","P",2000,19,3,9,NA
NA,"M","P",2001,20,1,9,NA
NA,"M","P",2002,21,3,9,NA
NA,"M","P",2003,22,1,9,NA
NA,"M","P",2004,23,3,9,NA
NA,"M","P",2005,24,1,9,NA
NA,"M","P",2006,25,3,9,NA
NA,"M","P",2007,26,1,9,NA
NA,"M","P",2008,27,3,9,NA
NA,"M","P",2009,28,1,9,NA
NA,"M","P",1989,8,3,9,NA
NA,"M","P",1990,9,1,9,NA
NA,"M","P",1991,10,3,9,NA
NA,"M","P",1992,11,3,9,NA
NA,"M","P",1993,12,1,9,NA
NA,"M","P",1994,13,3,9,NA
NA,"M","P",1995,14,1,9,NA
NA,"M","P",1996,15,3,9,NA
NA,"M","P",1997,16,3,9,NA
NA,"M","P",1998,17,3,9,NA
NA,"M","P",1999,18,1,9,NA
NA,"F","A",1980,6,3,7,NA
NA,"F","A",1981,7,2,7,NA
NA,"F","A",1982,8,1,7,NA
NA,"F","A",1983,9,3,7,NA
NA,"F","A",1984,10,2,7,NA
NA,"F","A",1980,6,3,7,NA
NA,"F","A",1981,7,2,7,NA
NA,"F","A",1982,8,3,7,NA
NA,"F","A",1983,9,0,7,NA
NA,"F","A",1984,10,3,7,NA
NA,"F","A",1985,11,3,7,NA
NA,"F","A",1986,12,1,7,NA
NA,"F","A",1987,13,3,7,NA
NA,"F","A",1988,14,3,7,NA
NA,"F","A",1989,15,0,7,NA
NA,"F","A",1990,16,1,7,NA
NA,"F","A",1991,17,3,7,NA
NA,"F","A",1992,18,0,7,NA
NA,"F","A",1993,19,1,7,NA
NA,"F","A",1984,10,3,11,NA
NA,"F","A",1985,11,0,11,NA
NA,"F","A",1986,12,3,11,NA
NA,"F","A",1987,13,1,11,NA
NA,"F","A",1988,14,3,11,NA
NA,"F","A",1989,15,0,11,NA
NA,"F","A",1990,16,1,11,NA
NA,"F","A",1991,17,3,11,NA
NA,"F","A",1992,18,1,11,NA
NA,"F","A",1993,19,3,11,NA
NA,"F","A",1994,20,1,11,NA
NA,"F","P",1989,8,3,9,NA
NA,"F","P",1990,9,0,9,NA
NA,"M","P",1989,8,3,9,NA
NA,"M","P",1990,9,1,9,NA
NA,"M","P",1991,10,3,9,NA
NA,"M","P",1992,11,1,9,NA
NA,"F","P",1987,6,3,7,NA
NA,"F","P",1988,7,0,7,NA
NA,"F","P",1989,8,1,7,NA
NA,"F","P",1990,9,3,7,NA
NA,"F","P",1991,10,1,7,NA
NA,"F","P",1992,11,3,7,NA
NA,"F","P",1993,12,1,7,NA
NA,"F","P",1994,13,3,7,NA
NA,"F","P",1995,14,1,7,NA
NA,NA,"P",1996,15,3,16,NA
NA,NA,"P",1997,16,1,16,NA
NA,"F","P",1989,8,3,9,NA
NA,"F","P",1990,9,1,9,NA
NA,"F","P",1991,10,3,9,NA
NA,"F","P",1992,11,1,9,NA
NA,"F","P",1993,12,3,9,NA
NA,"F","P",1994,13,1,9,NA
NA,"F","P",1995,14,3,9,NA
NA,"F","P",1996,15,1,9,NA
NA,"F","P",1997,16,3,9,NA
NA,"F","P",1998,17,0,9,NA
NA,"F","P",1999,18,1,9,NA
NA,"F","P",2000,19,3,9,NA
NA,"F","P",2001,20,0,9,NA
NA,"F","P",1989,8,3,9,NA
NA,"F","P",1990,9,0,9,NA
NA,"F","P",1991,10,0,9,NA
NA,"F","P",1992,11,1,9,NA
NA,"F","P",1993,12,3,9,NA
NA,"F","P",1994,13,0,9,NA
NA,"F","P",1995,14,1,9,NA
NA,"F","P",1996,15,3,9,NA
NA,"F","P",1997,16,3,9,NA
NA,"F","P",1998,17,1,9,NA
NA,"M","P",1991,10,3,11,NA
NA,"M","P",1992,11,1,11,NA
NA,"M","P",1993,12,3,11,NA
NA,"M","P",1994,13,1,11,NA
NA,"M","P",1995,14,3,11,NA
NA,"M","P",1996,15,1,11,NA
NA,"M","P",1997,16,3,11,NA
NA,"M","P",1998,17,1,11,NA
NA,"M","P",1999,18,3,11,NA
NA,"M","P",2000,19,1,11,NA
NA,"M","P",1991,10,3,11,NA
NA,"M","P",1992,11,0,11,NA
NA,"M","P",1989,8,3,9,NA
NA,"M","P",1990,9,0,9,NA
NA,"M","P",1991,10,1,9,NA
NA,"M","P",1992,11,3,9,NA
NA,"M","P",1993,12,0,9,NA
NA,"M","P",1994,13,3,9,NA
NA,"M","P",1995,14,1,9,NA
NA,"M","P",1996,15,3,9,NA
NA,"M","P",1997,16,1,9,NA
NA,"M","P",1998,17,3,9,NA
NA,"M","P",1999,18,0,9,NA
NA,"M","P",2000,19,1,9,NA
NA,"M","P",2001,20,3,9,NA
NA,"M","P",2002,21,1,9,NA
NA,"M","P",2003,22,3,9,NA
NA,"M","P",2004,23,0,9,NA
NA,"F","P",1987,6,3,7,NA
NA,"F","P",1988,7,1,7,NA
NA,"F","P",1989,8,3,7,NA
NA,"F","P",1990,9,1,7,NA
NA,"F","P",1992,11,3,12,NA
NA,"F","P",1993,12,1,12,NA
NA,"F","P",1994,13,3,12,NA
NA,"F","P",1995,14,1,12,NA
NA,"F","P",1996,15,3,12,NA
NA,"F","P",1997,16,1,12,NA
NA,"M","P",1987,6,3,7,NA
NA,"M","P",1988,7,1,7,NA
NA,"M","P",1989,8,0,7,NA
NA,"M","P",1990,9,3,7,NA
NA,"M","P",1991,10,1,7,NA
NA,"M","P",1992,11,3,7,NA
NA,"M","P",1993,12,1,7,NA
NA,"M","P",1989,8,3,9,NA
NA,"M","P",1990,9,0,9,NA
NA,"M","P",1991,10,3,9,NA
NA,"M","P",1992,11,3,9,NA
NA,"M","P",1993,12,1,9,NA
NA,"M","P",1994,13,3,9,NA
NA,"M","P",1995,14,1,9,NA
NA,"M","P",1996,15,3,9,NA
NA,"M","P",1997,16,3,9,NA
NA,"M","P",1998,17,1,9,NA
NA,"M","P",1992,11,3,12,NA
NA,"M","P",1993,12,0,12,NA
NA,"F","P",1989,8,3,9,NA
NA,"F","P",1990,9,1,9,NA
NA,"F","P",1991,10,3,9,NA
NA,"F","P",1992,11,3,9,NA
NA,"F","P",1993,12,3,9,NA
NA,"F","P",1994,13,1,9,NA
NA,"F","P",1995,14,3,9,NA
NA,"F","P",1996,15,1,9,NA
NA,"F","P",1997,16,3,9,NA
NA,"F","P",1998,17,0,9,NA
NA,"F","P",1999,18,1,9,NA
NA,"F","P",2000,19,3,9,NA
NA,"F","P",2001,20,1,9,NA
NA,"F","P",2002,21,3,9,NA
NA,"F","P",2003,22,1,9,NA
NA,"M","P",1990,9,3,10,NA
NA,"M","P",1991,10,0,10,NA
NA,"M","P",1992,11,1,10,NA
NA,"M","P",1993,12,3,10,NA
NA,"M","P",1994,13,0,10,NA
NA,"M","P",1995,14,1,10,NA
NA,"M","P",1996,15,3,10,NA
NA,"M","P",1997,16,3,10,NA
NA,"M","P",1998,17,1,10,NA
NA,"M","P",1993,12,3,13,NA
NA,"M","P",1994,13,1,13,NA
NA,"M","P",1995,14,3,13,NA
NA,"M","P",1996,15,3,13,NA
NA,"M","P",1997,16,3,13,NA
NA,"M","P",1998,17,3,13,NA
NA,"M","P",1999,18,3,13,NA
NA,"M","P",2000,19,1,13,NA
NA,"M","P",2001,20,3,13,NA
NA,"M","P",2002,21,1,13,NA
NA,"F","P",1987,6,3,7,NA
NA,"F","P",1988,7,0,7,NA
NA,"F","P",1989,8,1,7,NA
NA,"F","P",1990,9,3,7,NA
NA,"F","P",1991,10,1,7,NA
NA,"F","P",1991,10,3,11,NA
NA,"F","P",1992,11,0,11,NA
NA,"F","P",1993,12,3,11,NA
NA,"F","P",1994,13,1,11,NA
NA,"F","P",1995,14,3,11,NA
NA,"F","P",1996,15,1,11,NA
NA,"F","P",1997,16,3,11,NA
NA,"F","P",1998,17,0,11,NA
NA,"F","P",1999,18,1,11,NA
NA,"F","P",1989,8,3,9,0.3391981
NA,"F","P",1990,9,1,9,0.3391981
NA,"F","P",1991,10,3,9,0.3391981
NA,"F","P",1992,11,0,9,0.3391981
NA,"F","P",1993,12,3,9,0.3391981
NA,"F","P",1994,13,0,9,0.3391981
NA,"F","P",1995,14,1,9,0.3391981
NA,"F","P",1996,15,3,9,0.3391981
NA,"F","P",1997,16,0,9,0.3391981
NA,"F","P",1998,17,0,9,0.3391981
NA,"F","P",1999,18,1,9,0.3391981
NA,"F","P",2000,19,3,9,0.3391981
NA,"F","P",2001,20,1,9,0.3391981
NA,"F","P",2002,21,3,9,0.3391981
NA,"F","P",2003,22,1,9,0.3391981
NA,"F","P",2004,23,3,9,0.3391981
NA,"F","P",2005,24,0,9,0.3391981
NA,"F","P",2006,25,3,9,0.3391981
NA,"F","P",2007,26,1,9,0.3391981
NA,"F","P",2008,27,3,9,0.3391981
NA,"F","P",2009,28,0,9,0.3391981
NA,"F","P",2010,29,1,9,0.3391981
NA,"F","P",2011,30,3,9,0.3391981
NA,"F","P",2012,31,1,9,0.3391981
NA,"F","P",2013,32,3,9,0.3391981
NA,"F","P",2014,33,1,9,0.3391981
NA,"M","A",1981,6,3,7,NA
NA,"M","A",1982,7,1,7,NA
NA,"M","A",1983,8,3,7,NA
NA,"M","A",1984,9,2,7,NA
NA,"M","A",1985,10,1,7,NA
NA,"M","A",1986,11,3,7,NA
NA,"M","A",1987,12,3,7,NA
NA,"M","A",1988,13,3,7,NA
NA,"M","A",1989,14,1,7,NA
NA,"M","A",1990,15,3,7,NA
NA,"M","A",1991,16,1,7,NA
NA,"M","A",1992,17,3,7,NA
NA,"M","A",1993,18,3,7,NA
NA,"M","A",1994,19,3,7,NA
NA,"M","A",1995,20,0,7,NA
NA,"M","A",1996,21,3,7,NA
NA,"M","A",1997,22,1,7,NA
NA,"M","A",1998,23,1,7,NA
NA,"M","A",1999,24,3,7,NA
NA,"M","A",2000,25,1,7,NA
NA,"M","A",2001,26,3,7,NA
NA,"M","A",2002,27,1,7,NA
NA,"M","A",2003,28,3,7,NA
NA,"M","A",2004,29,1,7,NA
NA,"F","A",1981,6,3,7,NA
NA,"F","A",1982,7,0,7,NA
NA,"F","A",1983,8,3,7,NA
NA,"F","A",1984,9,2,7,NA
NA,"F","A",1985,10,0,7,NA
NA,"F","A",1986,11,3,7,NA
NA,"F","A",1987,12,0,7,NA
NA,NA,"A",1996,21,3,22,NA
NA,NA,"A",1997,22,0,22,NA
NA,"F","P",1991,9,3,10,NA
NA,"F","P",1992,10,1,10,NA
NA,"M","A",1981,6,3,7,NA
NA,"M","A",1982,7,2,7,NA
NA,"M","A",1983,8,3,7,NA
NA,"M","A",1984,9,2,7,NA
NA,"M","A",1985,10,3,7,NA
NA,"M","A",1986,11,1,7,NA
NA,"M","A",1987,12,3,7,NA
NA,"M","A",1988,13,1,7,NA
NA,"M","A",1989,14,3,7,NA
NA,"M","A",1990,15,1,7,NA
NA,"F","A",1981,6,3,7,NA
NA,"F","A",1982,7,2,7,NA
NA,"F","A",1983,8,3,7,NA
NA,"F","A",1984,9,3,7,NA
NA,"F","A",1985,10,3,7,NA
NA,"F","A",1986,11,1,7,NA
NA,"F","A",1987,12,3,7,NA
NA,"F","A",1988,13,1,7,NA
NA,"F","A",1989,14,3,7,NA
NA,"F","A",1990,15,1,7,NA
NA,"F","A",1991,16,3,7,NA
NA,"F","A",1992,17,1,7,NA
NA,"F","A",1993,18,3,7,NA
NA,"F","A",1994,19,1,7,NA
NA,"F","A",1995,20,3,7,NA
NA,"F","A",1996,21,1,7,NA
NA,"F","A",1997,22,3,7,NA
NA,"F","A",1998,23,1,7,NA
NA,"F","A",1999,24,3,7,NA
NA,"F","A",2000,25,0,7,NA
NA,"F","A",2001,26,1,7,NA
NA,"F","A",2002,27,3,7,NA
NA,"F","A",2003,28,1,7,NA
NA,"F","A",2004,29,3,7,NA
NA,"F","A",2005,30,0,7,NA
NA,"M","A",1981,6,3,7,NA
NA,"M","A",1982,7,2,7,NA
NA,"M","A",1983,8,3,7,NA
NA,"M","A",1984,9,3,7,NA
NA,"M","A",1985,10,2,7,NA
NA,"M","P",1990,8,3,9,NA
NA,"M","P",1991,9,1,9,NA
NA,"M","P",1992,10,3,9,NA
NA,"M","P",1993,11,1,9,NA
NA,"M","P",1994,12,3,9,NA
NA,"M","P",1995,13,1,9,NA
NA,"M","P",1996,14,3,9,NA
NA,"M","P",1997,15,1,9,NA
NA,"M","P",1998,16,3,9,NA
NA,"M","P",1999,17,1,9,NA
NA,"M","P",2000,18,3,9,NA
NA,"M","P",2001,19,1,9,NA
NA,"F","P",1988,6,3,7,NA
NA,"F","P",1989,7,1,7,NA
NA,"F","P",1990,8,3,7,NA
NA,"F","P",1991,9,3,7,NA
NA,"F","P",1992,10,0,7,NA
NA,"F","P",1993,11,3,7,NA
NA,"F","P",1994,12,1,7,NA
NA,"F","P",1995,13,3,7,NA
NA,"F","P",1996,14,0,7,NA
NA,"M","P",1993,11,3,12,NA
NA,"M","P",1994,12,0,12,NA
NA,"M","P",1995,13,1,12,NA
NA,"M","P",1996,14,3,12,NA
NA,"M","P",1997,15,0,12,NA
NA,"M","P",1998,16,0,12,NA
NA,"M","P",1992,10,3,11,-0.97997
NA,"M","P",1993,11,1,11,-0.97997
NA,"M","P",1994,12,3,11,-0.97997
NA,"M","P",1995,13,3,11,-0.97997
NA,"M","P",1996,14,3,11,-0.97997
NA,"M","P",1997,15,3,11,-0.97997
NA,"M","P",1998,16,3,11,-0.97997
NA,"M","P",1999,17,3,11,-0.97997
NA,"M","P",2000,18,3,11,-0.97997
NA,"M","P",2001,19,3,11,-0.97997
NA,"M","P",2002,20,3,11,-0.97997
NA,"M","P",2003,21,3,11,-0.97997
NA,"M","P",2004,22,3,11,-0.97997
NA,"M","P",2005,23,3,11,-0.97997
NA,"M","P",2006,24,3,11,-0.97997
NA,"M","P",2007,25,3,11,-0.97997
NA,"M","P",2008,26,3,11,-0.97997
NA,"M","P",2009,27,3,11,-0.97997
NA,"M","P",2010,28,3,11,-0.97997
NA,"M","P",2011,29,3,11,-0.97997
NA,"M","P",2012,30,3,11,-0.97997
NA,"M","P",2013,31,3,11,-0.97997
NA,"M","P",2014,32,3,11,-0.97997
NA,"M","P",2015,33,3,11,-0.97997
NA,"M","P",2016,34,0,11,-0.97997
NA,"M","P",2017,35,1,11,-0.97997
NA,"M","P",2018,36,3,11,-0.97997
NA,"M","P",2019,37,1,11,-0.97997
NA,"M","P",1992,10,3,11,NA
NA,"M","P",1993,11,0,11,NA
NA,"M","P",1994,12,3,11,NA
NA,"M","P",1995,13,0,11,NA
NA,"M","P",1996,14,3,11,NA
NA,"M","P",1997,15,0,11,NA
NA,"F","P",1989,7,3,8,NA
NA,"F","P",1990,8,1,8,NA
NA,"F","P",1991,9,3,8,NA
NA,"F","P",1992,10,1,8,NA
NA,"F","P",1993,11,3,8,NA
NA,"F","P",1994,12,1,8,NA
NA,"F","P",1995,13,3,8,NA
NA,"F","P",1996,14,0,8,NA
NA,"M","P",1992,10,3,11,NA
NA,"M","P",1993,11,1,11,NA
NA,"M","P",1994,12,3,11,NA
NA,"M","P",1995,13,1,11,NA
NA,"M","P",1996,14,3,11,NA
NA,"M","P",1997,15,1,11,NA
NA,"M","P",1998,16,3,11,NA
NA,"M","P",1999,17,1,11,NA
NA,"M","P",2000,18,3,11,NA
NA,"M","P",2001,19,1,11,NA
NA,"M","P",1989,7,3,8,NA
NA,"M","P",1990,8,0,8,NA
NA,"M","P",1991,9,3,8,NA
NA,"M","P",1992,10,1,8,NA
NA,"M","P",1993,11,3,8,NA
NA,"M","P",1994,12,3,8,NA
NA,"M","P",1995,13,1,8,NA
NA,"M","P",1996,14,3,8,NA
NA,"M","P",1997,15,1,8,NA
NA,"M","P",1998,16,3,8,NA
NA,"M","P",1999,17,3,8,NA
NA,"M","P",2000,18,3,8,NA
NA,"M","P",2001,19,3,8,NA
NA,"M","P",2002,20,3,8,NA
NA,"M","P",2003,21,3,8,NA
NA,"M","P",2004,22,3,8,NA
NA,"M","P",2005,23,3,8,NA
NA,"M","P",2006,24,0,8,NA
NA,"M","P",2007,25,0,8,NA
NA,"M","P",2008,26,1,8,NA
NA,"M","P",2009,27,0,8,NA
NA,"M","P",2010,28,1,8,NA
NA,"F","P",1989,7,3,8,NA
NA,"F","P",1990,8,1,8,NA
NA,"F","P",1991,9,3,8,NA
NA,"F","P",1992,10,1,8,NA
NA,"F","P",1993,11,3,8,NA
NA,"F","P",1994,12,1,8,NA
NA,"M","P",1989,7,3,8,NA
NA,"M","P",1990,8,1,8,NA
NA,"M","P",1991,9,3,8,NA
NA,"M","P",1992,10,3,8,NA
NA,"M","P",1993,11,1,8,NA
NA,"M","P",1994,12,3,8,NA
NA,"M","P",1995,13,1,8,NA
NA,"M","P",1996,14,3,8,NA
NA,"M","P",1997,15,3,8,NA
NA,"M","P",1998,16,1,8,NA
NA,"M","P",1999,17,3,8,NA
NA,"M","P",2000,18,3,8,NA
NA,"M","P",2001,19,1,8,NA
NA,"M","P",2002,20,3,8,NA
NA,"M","P",2003,21,1,8,NA
NA,"M","P",1990,8,3,9,NA
NA,"M","P",1991,9,0,9,NA
NA,"M","P",1992,10,1,9,NA
NA,"M","P",1993,11,3,9,NA
NA,"M","P",1994,12,1,9,NA
NA,"M","P",1995,13,3,9,NA
NA,"M","P",1996,14,1,9,NA
NA,"M","P",1997,15,3,9,NA
NA,"M","P",1998,16,1,9,NA
NA,"M","P",1999,17,3,9,NA
NA,"M","P",2000,18,3,9,NA
NA,"M","P",2001,19,3,9,NA
NA,"M","P",2002,20,3,9,NA
NA,"M","P",2003,21,1,9,NA
NA,"F","P",1990,8,3,9,NA
NA,"F","P",1991,9,0,9,NA
NA,"F","P",1992,10,1,9,NA
NA,"F","P",1993,11,3,9,NA
NA,"F","P",1994,12,0,9,NA
NA,"F","P",1995,13,1,9,NA
NA,"M","P",1992,10,3,11,-0.7795509
NA,"M","P",1993,11,1,11,-0.7795509
NA,"M","P",1994,12,3,11,-0.7795509
NA,"M","P",1995,13,1,11,-0.7795509
NA,"M","P",1996,14,3,11,-0.7795509
NA,"M","P",1997,15,1,11,-0.7795509
NA,"M","P",1998,16,3,11,-0.7795509
NA,"M","P",1999,17,3,11,-0.7795509
NA,"M","P",2000,18,1,11,-0.7795509
NA,"M","P",2001,19,3,11,-0.7795509
NA,"M","P",2002,20,1,11,-0.7795509
NA,"M","P",2003,21,3,11,-0.7795509
NA,"M","P",2004,22,1,11,-0.7795509
NA,"M","P",2005,23,3,11,-0.7795509
NA,"M","P",2006,24,1,11,-0.7795509
NA,"M","P",2007,25,3,11,-0.7795509
NA,"M","P",2008,26,3,11,-0.7795509
NA,"M","P",2009,27,1,11,-0.7795509
NA,"M","P",2010,28,3,11,-0.7795509
NA,"M","P",2011,29,3,11,-0.7795509
NA,"M","P",2012,30,3,11,-0.7795509
NA,"M","P",2013,31,3,11,-0.7795509
NA,"M","P",2014,32,3,11,-0.7795509
NA,"M","P",2015,33,3,11,-0.7795509
NA,"M","P",2016,34,3,11,-0.7795509
NA,"M","P",2017,35,1,11,-0.7795509
NA,"F","P",1989,7,3,8,NA
NA,"F","P",1990,8,0,8,NA
NA,"F","P",1991,9,0,8,NA
NA,"F","P",1992,10,1,8,NA
NA,"F","P",1993,11,3,8,NA
NA,"F","P",1994,12,1,8,NA
NA,"F","P",1995,13,3,8,NA
NA,"F","P",1996,14,3,8,NA
NA,"F","P",1997,15,1,8,NA
NA,"F","P",1998,16,3,8,NA
NA,"F","P",1999,17,0,8,NA
NA,"F","P",2000,18,0,8,NA
NA,"F","P",2001,19,0,8,NA
NA,"F","P",2002,20,1,8,NA
NA,"F","P",1991,9,3,10,NA
NA,"F","P",1992,10,1,10,NA
NA,"F","P",1993,11,3,10,NA
NA,"F","P",1994,12,0,10,NA
NA,"F","P",1995,13,1,10,NA
NA,"F","P",1996,14,3,10,NA
NA,"F","P",1997,15,1,10,NA
NA,"F","P",1989,7,3,8,NA
NA,"F","P",1990,8,0,8,NA
NA,"M","P",1991,9,3,10,NA
NA,"M","P",1992,10,0,10,NA
NA,"M","P",1993,11,3,10,NA
NA,"M","P",1994,12,1,10,NA
NA,"M","P",1995,13,3,10,NA
NA,"M","P",1996,14,1,10,NA
NA,"M","P",1997,15,3,10,NA
NA,"M","P",1998,16,0,10,NA
NA,"M","P",1999,17,1,10,NA
NA,"M","P",1991,9,3,10,-1.166344
NA,"M","P",1992,10,0,10,-1.166344
NA,"M","P",1993,11,1,10,-1.166344
NA,"M","P",1994,12,3,10,-1.166344
NA,"M","P",1995,13,1,10,-1.166344
NA,"M","P",1996,14,3,10,-1.166344
NA,"M","P",1997,15,0,10,-1.166344
NA,"M","P",1998,16,3,10,-1.166344
NA,"M","P",1999,17,3,10,-1.166344
NA,"M","P",2000,18,1,10,-1.166344
NA,"M","P",2001,19,3,10,-1.166344
NA,"M","P",2002,20,1,10,-1.166344
NA,"M","P",2003,21,3,10,-1.166344
NA,"M","P",2004,22,1,10,-1.166344
NA,"M","P",2005,23,3,10,-1.166344
NA,"M","P",2006,24,1,10,-1.166344
NA,"M","P",2007,25,3,10,-1.166344
NA,"M","P",2008,26,1,10,-1.166344
NA,"M","P",2009,27,3,10,-1.166344
NA,"M","P",2010,28,3,10,-1.166344
NA,"M","P",2011,29,0,10,-1.166344
NA,"M","P",2012,30,0,10,-1.166344
NA,"M","P",2013,31,0,10,-1.166344
NA,"M","P",2014,32,3,10,-1.166344
NA,"M","P",2015,33,1,10,-1.166344
NA,"M","P",2016,34,3,10,-1.166344
NA,"M","P",2017,35,1,10,-1.166344
NA,"M","P",1992,10,3,11,NA
NA,"M","P",1993,11,1,11,NA
NA,"M","P",1994,12,3,11,NA
NA,"M","P",1995,13,1,11,NA
NA,"M","P",1996,14,3,11,NA
NA,"M","P",1997,15,1,11,NA
NA,"M","P",1993,11,3,12,NA
NA,"M","P",1994,12,0,12,NA
NA,"F","P",1990,8,3,9,NA
NA,"F","P",1991,9,0,9,NA
NA,"F","P",1992,10,3,9,NA
NA,"F","P",1993,11,1,9,NA
NA,"F","P",1992,10,3,11,NA
NA,"F","P",1993,11,1,11,NA
NA,"F","P",1994,12,3,11,NA
NA,"F","P",1995,13,1,11,NA
NA,"F","P",1996,14,3,11,NA
NA,"F","P",1997,15,0,11,NA
NA,"F","P",1998,16,1,11,NA
NA,"F","P",1999,17,3,11,NA
NA,"F","P",2000,18,1,11,NA
NA,"F","P",2001,19,3,11,NA
NA,"F","P",2002,20,1,11,NA
