"id","Year","Age","trackid","start_time","DeploymentID","sex","tripduration.days","maxdistance.km","totalpathdistance.km","total_landings_hmm","propRest_hmm","propSearch_hmm","propTravel_hmm","propARSvsTravel_hmm","logmaxdistance.km","logtotalpathdistance.km","southLat","northLat","latRange","SAMIndex","IODIndex","SOIIndex","boldness","attempted_breeding","breeding_success","prevyear"
"waal_2023",2018,15,355,2018-02-02 07:11:00,"BS25145_2018","Female",12.03125,1045.367918,5993.223806,37,0.294627383,0.413344887,0.29202773,0.585995086,6.95212417707633,8.69838474432956,-47.53668,-40.92645,6.61022999999999,1.02,0.295,-0.8,0.858314079,1,1,"no attempt"
"waal_2031",2019,16,456,2019-01-28 11:38:00,"BS25166_2019","Female",0.125,8.484204459,23.73954025,1,0.727272727,0.181818182,0.090909091,0.666666667,2.13820613577556,3.16714202294513,-46.34475,-46.30869,0.0360599999999991,2.79,0.452,-0.1,0.161232647,1,1,"no attempt"
"waal_2031",2019,16,455,2019-01-22 16:30:00,"BS25166_2019","Female",5.541666667,706.5046366,1914.972163,19,0.389097744,0.402255639,0.208646617,0.658461538,6.56032976487729,7.55745836521667,-50.02531,-46.29901,3.72629999999999,2.79,0.452,-0.1,0.161232647,1,1,"no attempt"
"waal_2035",2018,15,390,2018-02-16 09:06:00,"BS25176_2018","Female",9.84375,239.8388773,2261.603955,41,0.396186441,0.529661017,0.074152542,0.877192982,5.47996735330597,7.72382955513979,-46.99114,-45.31294,1.6782,1.02,0.295,-0.8,1.787723181,1,1,"no attempt"
"waal_2040",2017,14,341,2017-02-18 14:15:00,"BS25191_2017","Female",11.78125,2314.402897,7310.299796,20,0.222123894,0.357522124,0.420353982,0.459613197,7.74690700538945,8.89703956366757,-50.80165,-36.75254,14.04911,-1.09,0.181,-0.1,-2.625577344,1,1,"successfulrep"
"waal_2040",2019,16,467,2019-01-23 07:42:00,"BS25191_2019","Female",5.291666667,960.3030602,2524.32633,23,0.311637081,0.374753452,0.313609467,0.544412607,6.86724892235133,7.83372950611201,-53.21387,-46.20965,7.00422,2.79,0.452,-0.1,-2.625577344,1,1,"no attempt"
"waal_2054",2013,27,81,2013-02-21 07:22:00,"BS25209_2013","Female",6.947916667,1349.596165,5367.065007,7,0.093093093,0.378378378,0.528528529,0.417218543,7.20756068964503,8.58803648445675,-47.44969,-38.46657,8.98312,2.84,0.269,-0.4,-1.43908487,1,0,"no attempt"
"waal_2054",2014,28,709,2014-04-10 15:51:00,"BS25209_2014_b","Female",4.239583333,848.1687486,2291.762854,7,0.263546798,0.310344828,0.426108374,0.421404682,6.74307961198539,7.73707660564038,-47.1599,-39.25114,7.90876,1.18,0.017,1.3,-1.43908487,1,1,"failedrep"
"waal_4622",2013,NA,655,2013-03-28 08:39:00,"BS25213_2013_b","Female",1.614583333,189.7143236,508.5177373,5,0.396103896,0.376623377,0.227272727,0.623655914,5.24551938067984,6.23150009649285,-46.35921,-44.72574,1.63347,2.31,0.183,2.5,-0.991225534,NA,NA,NA
"waal_4622",2013,NA,653,2013-03-19 04:04:00,"BS25213_2013_b","Female",2.96875,196.5977849,970.0288072,4,0.426056338,0.408450704,0.165492958,0.711656442,5.28115994060992,6.87732576920078,-46.35918,-44.89723,1.46195,2.31,0.183,2.5,-0.991225534,NA,NA,NA
"waal_4622",2013,NA,654,2013-03-23 13:44:00,"BS25213_2013_b","Female",1.802083333,185.6243873,652.2982587,4,0.470930233,0.244186047,0.284883721,0.461538462,5.22372520881078,6.48050190932125,-46.35923,-45.62372,0.735509999999998,2.31,0.183,2.5,-0.991225534,NA,NA,NA
"waal_4622",2013,NA,656,2013-04-05 02:46:00,"BS25213_2013_b","Female",2.458333333,752.5676998,1671.782743,5,0.2,0.30212766,0.49787234,0.377659574,6.62349095908792,7.42164584680479,-46.35918,-39.88571,6.47347,-0.07,-0.222,0.4,-0.991225534,NA,NA,NA
"waal_4622",2017,NA,313,2017-02-20 10:32:00,"BS25213_2017","Female",11.10416667,1483.713298,4617.12766,22,0.353051643,0.344600939,0.302347418,0.532656023,7.3023032096449,8.43752807211391,-46.35918,-34.21879,12.14039,-1.09,0.181,-0.1,-0.991225534,NA,NA,NA
"waal_4622",2017,NA,312,2017-01-20 10:46:00,"BS25213_2017","Female",24.54166667,1057.943858,6702.508593,59,0.368577495,0.524416136,0.107006369,0.830531271,6.96408254673807,8.81023715216823,-47.30829,-37.12502,10.18327,-1.12,-0.02,0.3,-0.991225534,NA,NA,NA
"waal_2079",2013,31,111,2013-04-02 03:04:00,"BS25236_2013","Female",2.302083333,93.33303169,484.5350614,8,0.411764706,0.511312217,0.076923077,0.869230769,4.53617408260306,6.18318979486319,-47.09325,-46.42908,0.664169999999999,-0.07,-0.222,0.4,1.745059364,1,1,"no attempt"
"waal_2079",2013,31,110,2013-03-25 09:36:00,"BS25236_2013","Female",5.65625,739.1978896,2599.673441,21,0.35359116,0.298342541,0.348066298,0.461538462,6.60556566534504,7.8631411165059,-47.79373,-45.11533,2.6784,2.31,0.183,2.5,1.745059364,1,1,"no attempt"
"waal_2096",2013,10,21,2013-01-25 02:59:00,"BS25263_2013","Female",8.177083333,1383.943944,4229.742808,32,0.14522293,0.501910828,0.352866242,0.587183308,7.23269263246718,8.34989646830056,-48.18025,-45.07637,3.10388,0.71,0.001,-0.1,-0.541648597,1,1,"no attempt"
"waal_2149",2014,33,124,2014-02-02 04:40:00,"BS25330_2014","Female",5.15625,208.4804047,1123.131192,17,0.538461538,0.358299595,0.103238866,0.776315789,5.33984505456805,7.02387577071127,-46.70551,-45.32276,1.38274999999999,0.36,-0.009,0.1,-1.372801514,0,NA,"failedrep"
"waal_2149",2015,34,153,2015-01-28 10:44:00,"BS25330_2015","Female",10.21875,1842.232317,5849.721989,29,0.233673469,0.348979592,0.417346939,0.45539281,7.51873333101236,8.67414941584877,-46.85996,-32.66634,14.19362,1.35,-0.034,-1.4,-1.372801514,1,1,"no attempt"
"waal_2149",2015,34,152,2015-01-16 18:57:00,"BS25330_2015","Female",3.989583333,1051.059663,2759.97096,9,0.314136126,0.222513089,0.463350785,0.324427481,6.95755413710587,7.92297543691671,-48.05061,-44.24009,3.81052,1.35,-0.034,-1.4,-1.372801514,1,1,"no attempt"
"waal_2149",2017,36,331,2017-02-17 10:01:00,"BS25330_2017","Female",11.85416667,1567.247665,6739.874274,33,0.248681898,0.403339192,0.34797891,0.536842105,7.35707628028218,8.81579655002317,-48.64616,-33.20238,15.44378,-1.09,0.181,-0.1,-1.372801514,1,0,"no attempt"
"waal_2162",2013,30,23,2013-03-03 12:36:00,"BS25344_2013","Female",19.60416667,1651.29858,12620.79124,26,0.215196599,0.361317747,0.423485654,0.460392688,7.40931727554003,9.44310083143567,-55.79052,-36.6224,19.16812,2.31,0.183,2.5,-0.29798371,1,1,"no attempt"
"waal_2166",2017,NA,342,2017-02-08 08:05:00,"BS25350_2017","Female",2.989583333,210.0156074,1537.190674,7,0.297202797,0.482517483,0.22027972,0.686567164,5.34718184890818,7.33771179179745,-46.96724,-44.93884,2.0284,-1.09,0.181,-0.1,1.248963166,NA,NA,NA
"waal_2166",2019,NA,447,2019-02-19 05:37:00,"BS25350_2019","Female",5.0625,218.6122926,1545.727684,23,0.183505155,0.769072165,0.04742268,0.941919192,5.38729980746424,7.34325007132977,-46.35439,-45.19987,1.15452000000001,-1.87,0.496,-2.3,1.248963166,NA,NA,NA
"waal_2166",2019,NA,448,2019-03-01 07:16:00,"BS25350_2019","Female",2.96875,175.5282408,989.1892651,14,0.267605634,0.61971831,0.112676056,0.846153846,5.16779994619961,6.89688568348567,-46.89295,-45.31349,1.57946,1.47,0.325,-0.5,1.248963166,NA,NA,NA
"waal_2177",2016,10,274,2016-01-27 00:02:00,"BS25370_2016","Female",17.54166667,1751.272831,9913.168494,41,0.270350564,0.303030303,0.426619133,0.415309446,7.46809813453983,9.20161930316475,-46.36135,-34.59691,11.76444,3.13,0.331,-3.6,-1.046891163,1,1,"no attempt"
"waal_2179",2013,35,24,2013-02-07 13:55:00,"BS25373_2013","Female",15.48958333,1394.846273,6717.281956,35,0.382907133,0.290713324,0.326379542,0.471101418,7.24053948961685,8.81243888086347,-46.59074,-36.40642,10.18432,2.84,0.269,-0.4,0.689269443,1,1,"failedrep"
"waal_2179",2018,40,414,2018-02-19 14:54:00,"BS25373_2018","Female",16.71875,1735.696498,7241.943761,38,0.371571072,0.343516209,0.284912718,0.546626984,7.45916405159503,8.88764492462297,-46.95055,-32.07247,14.87808,1.02,0.295,-0.8,0.689269443,1,1,"no attempt"
"waal_2184",2018,30,357,2018-03-22 07:56:00,"BS25380_2018","Female",4.135416667,532.9985127,1981.653021,7,0.343434343,0.388888889,0.267676768,0.592307692,6.27851863373043,7.59168663447848,-46.75007,-41.57639,5.17368,-0.03,-0.02,2.4,-1.170069559,1,1,"no attempt"
"waal_2184",2018,30,356,2018-03-17 04:24:00,"BS25380_2018","Female",3,715.0907765,1983.234421,7,0.149825784,0.37630662,0.473867596,0.442622951,6.57240949477511,7.59248433686322,-47.05552,-41.60374,5.45178,-0.03,-0.02,2.4,-1.170069559,1,1,"no attempt"
"waal_2204",2016,27,187,2016-01-16 07:47:00,"BS25403_2016","Female",7.770833333,1525.94189,4014.269587,29,0.289932886,0.370469799,0.339597315,0.52173913,7.33036713117177,8.29761068878514,-46.50966,-33.60734,12.90232,3.13,0.331,-3.6,2.463411372,1,1,"no attempt"
"waal_2204",2018,29,432,2018-01-17 16:24:00,"BS25403_2018","Female",8.875,963.3009179,3789.898239,28,0.291421857,0.477085781,0.231492362,0.673300166,6.87036584263347,8.24009444784793,-53.64471,-45.30811,8.3366,2.72,-0.135,1.8,2.463411372,1,1,"failedrep"
"waal_2205",2017,31,346,2017-01-20 11:29:00,"BS25404_2017","Female",12.15625,1493.10067,4482.971244,33,0.568610635,0.234133791,0.197255575,0.542743539,7.30861022326335,8.40804132968026,-46.88184,-41.69519,5.18665,-1.12,-0.02,0.3,-0.981105273,1,1,"no attempt"
"waal_2210",2012,41,531,2012-03-17 06:45:00,"BS25409_2012","Female",9.010416667,2056.715158,5838.697279,16,0.366473988,0.186127168,0.447398844,0.29379562,7.62886540558709,8.67226298227437,-48.07323,-32.60255,15.47068,0.48,0.126,1.2,-0.769632625,1,1,"no attempt"
"waal_2210",2014,43,125,2014-02-02 08:52:00,"BS25409_2014","Female",25.05208333,1684.629359,14941.31454,57,0.355389097,0.22014149,0.424469413,0.341510652,7.42930085360545,9.6118854427679,-49.85843,-32.98182,16.87661,0.36,-0.009,0.1,-0.769632625,1,1,"no attempt"
"waal_2212",2017,37,311,2017-02-14 04:29:00,"BS25411_2017","Female",13.86458333,1958.257399,8760.825433,32,0.312030075,0.259398496,0.428571429,0.37704918,7.57981027461376,9.07804540700272,-48.0155,-34.17832,13.83718,-1.09,0.181,-0.1,0.239723438,1,1,"no attempt"
"waal_2212",2017,37,310,2017-01-24 16:48:00,"BS25411_2017","Female",9.854166667,1361.614006,3783.021428,30,0.470899471,0.281481481,0.247619048,0.532,7.21642604419394,8.23827828890459,-47.356,-43.28328,4.07272,-1.12,-0.02,0.3,0.239723438,1,1,"no attempt"
"waal_2213",2017,30,295,2017-01-28 10:06:00,"BS25412_2017","Female",13.67708333,2767.13557,8179.592993,21,0.120426829,0.493140244,0.386432927,0.560658579,7.92556797388847,9.00939767200194,-46.36388,-31.87857,14.48531,-1.12,-0.02,0.3,2.159008969,1,1,"no attempt"
"waal_2214",2013,35,50,2013-03-02 06:26:00,"BS25413_2013","Female",13.125,1034.411972,6218.513868,24,0.138314785,0.60254372,0.259141494,0.699261993,6.94158840124991,8.73528622921111,-46.3894,-37.16143,9.22797,2.31,0.183,2.5,-0.843999283,1,1,"no attempt"
"waal_2217",2011,30,451,2011-02-10 08:42:00,"BS25416_2011","Female",4.697916667,84.9939395,454.1549483,21,0.642222222,0.342222222,0.015555556,0.956521739,4.44257995394835,6.11843843562816,-46.35761,-45.64931,0.708300000000001,0.87,0.322,4.5,-1.983177154,1,1,"no attempt"
"waal_2223",2013,28,558,2013-02-23 03:41:00,"BS25422_2013","Female",11,1315.262171,6422.796689,31,0.327962085,0.285308057,0.386729858,0.424541608,7.18179129432214,8.76760892316814,-46.35909,-38.74677,7.61232,2.84,0.269,-0.4,0.259881589,1,1,"no attempt"
"waal_2223",2017,32,337,2017-02-10 15:57:00,"BS25422_2017","Female",10.75,242.2777853,4772.194209,33,0.261881668,0.602327837,0.135790495,0.816031537,5.49008494099453,8.47056148000075,-46.97962,-45.35719,1.62242999999999,-1.09,0.181,-0.1,0.259881589,1,1,"no attempt"
"waal_2256",2012,8,532,2012-01-25 12:38:00,"BS25492_2012","Female",11.83333333,1861.120894,6980.124546,22,0.208810573,0.413215859,0.377973568,0.522271715,7.52893421638079,8.8508220388637,-47.96347,-42.69918,5.26429,3.08,0.111,1.8,1.464076082,1,1,"no attempt"
"waal_2266",2013,9,97,2013-02-27 13:48:00,"BS25527_2013","Female",14.52083333,2734.61078,10592.24818,20,0.093323762,0.342426418,0.564249821,0.377672209,7.91374439394284,9.26787770879353,-48.69928,-33.68887,15.01041,2.84,0.269,-0.4,1.494364744,1,1,"no attempt"
"waal_2279",2016,12,283,2016-01-29 13:23:00,"BS25566_2016","Female",3.8125,158.8257748,1629.23149,9,0.120218579,0.647540984,0.232240437,0.736024845,5.0678078454659,7.39586370409225,-47.0027,-45.29432,1.70838,3.13,0.331,-3.6,-1.235035563,1,1,"no attempt"
"waal_2279",2018,14,361,2018-02-24 12:39:00,"BS25566_2018","Female",10.5625,762.0918649,5546.43462,32,0.192497532,0.50148075,0.306021718,0.621026895,6.63606710603171,8.62091058949543,-47.11649,-43.81583,3.30066,1.02,0.295,-0.8,-1.235035563,1,1,"no attempt"
"waal_2286",2013,9,559,2013-02-24 13:23:00,"BS25573_2013","Female",11.59375,1822.437606,7863.888183,18,0.157374101,0.314748201,0.527877698,0.373532551,7.50793022790582,8.97003644288054,-47.0049,-30.87125,16.13365,2.84,0.269,-0.4,-1.6419318,1,1,"failedrep"
"waal_2286",2013,9,561,2013-03-14 03:43:00,"BS25573_2013","Female",1.291666667,76.76910397,358.2869198,3,0.580645161,0.266129032,0.153225806,0.634615385,4.34080226715518,5.88133411736488,-46.90896,-45.67562,1.23334,2.31,0.183,2.5,-1.6419318,1,1,"failedrep"
"waal_2286",2013,9,560,2013-03-11 06:34:00,"BS25573_2013","Female",2.083333333,198.7948548,870.8888319,7,0.341708543,0.346733668,0.311557789,0.526717557,5.29227341259982,6.76951433598574,-46.60457,-44.57164,2.03293,2.31,0.183,2.5,-1.6419318,1,1,"failedrep"
"waal_2289",2013,9,29,2013-03-08 06:34:00,"BS25579_2013","Female",12.90625,1313.455483,8144.541355,26,0.235864297,0.30371567,0.460420032,0.397463002,7.18041671665936,9.00510320944454,-51.0167,-42.76661,8.25009,2.31,0.183,2.5,2.155716386,1,1,"no attempt"
"waal_2289",2013,9,30,2013-03-24 06:40:00,"BS25579_2013","Female",2.114583333,571.2596115,1826.357215,3,0.064356436,0.232673267,0.702970297,0.248677249,6.3478437674498,7.51007866907611,-46.74608,-44.04234,2.70374,2.31,0.183,2.5,2.155716386,1,1,"no attempt"
"waal_2289",2017,NA,343,2017-02-16 11:45:00,"BS25579_2017","Female",5.625,273.4603246,1425.709407,20,0.547309833,0.326530612,0.126159555,0.721311475,5.61115654589113,7.26242479830045,-46.7142,-45.16705,1.54714999999999,-1.09,0.181,-0.1,2.155716386,NA,NA,NA
"waal_2289",2019,NA,479,2019-01-19 08:52:00,"BS25579_2019","Female",11.8125,734.2064767,5516.366538,40,0.279788173,0.454545455,0.265666372,0.631127451,6.59879029246213,8.61547468666923,-47.20178,-44.01315,3.18863,2.79,0.452,-0.1,2.155716386,NA,NA,NA
"waal_2290",2016,12,194,2016-02-01 14:00:00,"BS25580_2016","Female",5.979166667,194.5688463,1909.622581,16,0.366492147,0.513089005,0.120418848,0.809917355,5.27078606598017,7.55466089994423,-47.13456,-45.20875,1.92581,1.35,-0.03,-3.2,-1.211461,1,0,"no attempt"
"waal_2290",2019,15,478,2019-01-22 15:42:00,"BS25580_2019","Female",9.520833333,1327.044264,4313.582694,26,0.280394304,0.444687842,0.274917853,0.617960426,7.190709390219,8.36952408930772,-52.56113,-45.15421,7.40692,2.79,0.452,-0.1,-1.211461,1,1,"no attempt"
"waal_2292",2016,12,240,2016-03-13 15:48:00,"BS25588_2016","Female",7.833333333,1072.425053,6044.247904,14,0.109333333,0.437333333,0.453333333,0.491017964,6.97767776770772,8.70686233909681,-46.85993,-36.70326,10.15667,4.36,0.091,-0.1,-0.087777452,1,1,"no attempt"
"waal_2292",2016,12,239,2016-02-18 17:53:00,"BS25588_2016","Female",10.48958333,1437.516441,6891.338506,22,0.201789264,0.384691849,0.413518887,0.481942715,7.27067220982349,8.83802061306466,-46.43717,-35.80771,10.62946,1.35,-0.03,-3.2,-0.087777452,1,1,"no attempt"
"waal_2359",2013,22,99,2013-03-10 08:08:00,"BS25752_2013","Female",2.958333333,425.2073165,1244.308325,6,0.32155477,0.434628975,0.243816254,0.640625,6.05257685351636,7.12633509226792,-46.36583,-45.25785,1.10798,2.31,0.183,2.5,0.085551014,1,1,"no attempt"
"waal_2377",2019,13,473,2019-01-22 11:58:00,"BS25782_2019","Female",13.5625,2656.681417,8546.780688,40,0.270561107,0.303612606,0.425826287,0.416227608,7.88483303529647,9.05330996330715,-63.84173,-46.29632,17.54541,2.79,0.452,-0.1,-0.434754419,1,1,"failedrep"
"waal_2379",2018,12,382,2018-02-02 10:34:00,"BS25784_2018","Female",10.69791667,884.7587998,4198.946908,41,0.325536062,0.467836257,0.20662768,0.693641618,6.78531506526258,8.34258903664141,-47.24345,-45.69725,1.54620000000001,1.02,0.295,-0.8,NA,1,1,"no attempt"
"waal_2399",2019,34,486,2019-01-24 07:58:00,"BS25821_2019","Female",13.78125,1718.21048,6240.185263,43,0.404689864,0.317700454,0.277609682,0.533672173,7.44903860959171,8.73876515050608,-47.37413,-32.15884,15.21529,2.79,0.452,-0.1,0.812078157,1,1,"failedrep"
"waal_2404",2013,23,102,2013-02-28 11:00:00,"BS25828_2013","Female",10.02083333,1058.252348,5609.48152,28,0.280957336,0.365244537,0.353798127,0.507959479,6.96437409815595,8.63221357356833,-53.92503,-43.76706,10.15797,2.84,0.269,-0.4,-1.045392099,1,1,"no attempt"
"waal_2424",2018,40,392,2018-01-16 14:42:00,"BS25854_2018","Female",14.95833333,1515.951169,10459.71215,34,0.220905923,0.315679443,0.463414634,0.405187835,7.32379835526139,9.2552862181198,-46.37623,-33.02306,13.35317,2.72,-0.135,1.8,-0.652141615,1,1,"no attempt"
"waal_2426",2010,26,476,2010-01-15 14:22:00,"BS25858_2010","Female",7.604166667,1584.983918,4739.233605,15,0.281207133,0.260631001,0.458161866,0.36259542,7.36832953988767,8.46363071490756,-48.20506,-40.58496,7.6201,-0.4,0.359,-1.8,-1.494717974,1,1,"no attempt"
"waal_2496",2015,10,172,2015-02-03 15:53:00,"BS26517_2015","Female",8.96875,1426.114761,5538.976251,22,0.202325581,0.358139535,0.439534884,0.448979592,7.2627090752957,8.61956497042687,-47.07847,-33.71921,13.35926,4.92,-0.265,0.4,1.977759534,1,1,"no attempt"
"waal_2496",2015,10,173,2015-02-27 09:53:00,"BS26517_2015","Female",13.27083333,1312.847557,8381.71824,23,0.237048666,0.28021978,0.482731554,0.367283951,7.17995376474437,9.03380821303098,-52.69152,-36.01558,16.67594,4.92,-0.265,0.4,1.977759534,1,1,"no attempt"
"waal_2496",2018,13,385,2018-02-22 05:54:00,"BS26517_2018","Female",12.71875,1595.492461,8287.903167,29,0.163800164,0.462735463,0.373464373,0.55337904,7.37493772054261,9.02255228091267,-51.04487,-35.6608,15.38407,1.02,0.295,-0.8,1.977759534,1,1,"failedrep"
"waal_2498",2013,8,33,2013-02-20 15:10:00,"BS26525_2013","Female",28.44791667,1428.44875,19164.12095,64,0.21127792,0.316733797,0.471988283,0.401578459,7.2643443442334,9.86079510929597,-51.18181,-33.53271,17.6491,2.84,0.269,-0.4,-0.960009158,1,0,"no attempt"
"waal_2505",2013,8,556,2013-02-22 11:25:00,"BS26547_2013","Female",13.57291667,2731.928369,10052.36646,25,0.174347158,0.235023041,0.5906298,0.284651163,7.91276300109366,9.21556335442554,-65.94744,-46.02079,19.92665,2.84,0.269,-0.4,0.435646424,1,1,"no attempt"
"waal_2505",2019,14,466,2019-01-25 10:40:00,"BS26547_2019","Female",15.95833333,2663.641804,9357.897246,44,0.273024167,0.285434357,0.441541476,0.392632525,7.88744956466204,9.1439758910282,-61.57136,-44.5242,17.04716,2.79,0.452,-0.1,0.435646424,1,1,"no attempt"
"waal_2510",2016,11,263,2016-02-24 20:17:00,"BS26558_2016","Female",8.552083333,1168.641152,5192.135582,16,0.242682927,0.293902439,0.463414634,0.388083736,7.06359694428724,8.55490037167933,-56.70117,-45.65066,11.05051,1.35,-0.03,-3.2,-0.246870229,1,1,"no attempt"
"waal_2510",2016,11,264,2016-03-11 13:45:00,"BS26558_2016","Female",9.989583333,1110.487832,6244.016116,12,0.19519833,0.403966597,0.400835073,0.501945525,7.01255468604798,8.73937886266979,-47.07604,-36.54544,10.5306,4.36,0.091,-0.1,-0.246870229,1,1,"no attempt"
"waal_2510",2016,11,262,2016-01-25 22:12:00,"BS26558_2016","Female",19.3125,1947.887587,11148.17398,51,0.253642742,0.32433891,0.422018349,0.434562545,7.57450077565852,9.31903099486686,-49.57773,-31.25415,18.32358,3.13,0.331,-3.6,-0.246870229,1,1,"no attempt"
"waal_2510",2016,11,265,2016-03-25 06:56:00,"BS26558_2016","Female",2.322916667,368.839596,892.0785938,6,0.445945946,0.247747748,0.306306306,0.447154472,5.91036185034445,6.79355423833984,-46.35704,-43.57263,2.78441,4.36,0.091,-0.1,-0.246870229,1,1,"no attempt"
"waal_2515",2013,8,42,2013-02-24 10:46:00,"BS26571_2013","Female",11.76041667,1677.668505,6464.315001,34,0.312056738,0.307624113,0.380319149,0.447164948,7.42516031387558,8.77405233060393,-46.50273,-31.68604,14.81669,2.84,0.269,-0.4,0.80161563,1,1,"no attempt"
"waal_2516",2019,14,487,2019-02-07 15:15:00,"BS26575_2019","Female",14.59375,1280.952216,7644.877629,41,0.218571429,0.427142857,0.354285714,0.546617916,7.15535899909326,8.94179111156403,-46.70125,-34.8609,11.84035,-1.87,0.496,-2.3,-0.244295121,1,1,"no attempt"
"waal_2518",2018,13,378,2018-02-22 06:42:00,"BS26577_2018","Female",12.27083333,801.0065789,5931.87165,45,0.284380306,0.432937182,0.282682513,0.604982206,6.68586916039293,8.68809506613905,-46.34647,-40.30052,6.04595,1.02,0.295,-0.8,-0.936406252,1,1,"no attempt"
"waal_2611",2016,10,180,2016-01-16 09:58:00,"BS27529_2016","Female",11.05208333,1142.619203,5454.23256,31,0.351886792,0.417924528,0.230188679,0.644832606,7.04107845255558,8.60414720276049,-47.00803,-37.40558,9.60245,3.13,0.331,-3.6,0.170793151,1,0,"no attempt"
"waal_2611",2017,11,352,2017-02-08 05:12:00,"BS27529_2017","Female",11.21875,568.525007,3968.993254,49,0.362453532,0.481412639,0.156133829,0.755102041,6.34304529991006,8.28626775310916,-49.07817,-44.56553,4.51264,-1.09,0.181,-0.1,0.170793151,1,1,"failedrep"
"waal_2615",2017,11,351,2017-02-07 15:17:00,"BS27546_2017","Female",10.82291667,1700.199801,6647.70904,19,0.289980732,0.302504817,0.407514451,0.42605156,7.4385010531382,8.80202756903117,-46.89882,-31.20012,15.6987,-1.09,0.181,-0.1,-0.993109937,1,1,"no attempt"
"waal_2658",2016,33,236,2016-02-23 10:32:00,"BS27618_2016","Female",14.9375,1450.897997,7045.34539,37,0.410327983,0.251919051,0.337752966,0.427218935,7.27993795199825,8.86012244939079,-46.37064,-34.75486,11.61578,1.35,-0.03,-3.2,1.050245234,1,1,"no attempt"
